iter	Logloss
628	0.003867166875
629	0.003866931585
630	0.003866925327
631	0.003866861916
632	0.003866841474
633	0.003866784737
634	0.00386673843
635	0.003866574061
636	0.003866551116
637	0.003866391336
638	0.003866367974
639	0.003866286624
640	0.003866169814
641	0.003866153543
642	0.003866113911
643	0.003865970818
644	0.00386593953
645	0.003865725934
646	0.003865690056
647	0.00386549565
648	0.003865330029
649	0.003865012555
650	0.003864890321
651	0.003864866542
652	0.003864833168
653	0.003864753903
654	0.003864395963
655	0.003864199053
656	0.003831789145
657	0.003831815845
658	0.003831774961
659	0.003831706961
660	0.003831586396
661	0.003831460824
662	0.003805124645
663	0.003805053307
664	0.003703916271
665	0.00362470248
666	0.00362420687
667	0.003623941543
668	0.003623890647
669	0.003623347478
670	0.003623204386
671	0.003623093833
672	0.003622841022
673	0.003583062039
674	0.003582657791
675	0.003582657791
676	0.003473448732
677	0.003473124166
678	0.003473127086
679	0.003472959171
680	0.003472677157
681	0.003472448334
682	0.003472115841
683	0.003472016761
684	0.003471933742
685	0.003471473801
686	0.003471212646
687	0.003470943773
688	0.003470671771
689	0.003470401647
690	0.003470374113
691	0.003470049547
692	0.003469900405
693	0.003469685766
694	0.00346960233
695	0.003469478427
696	0.003469311138
697	0.003469206843
698	0.003469111725
699	0.003468921908
700	0.003468784865
701	0.003468752325
702	0.003468505145
703	0.003468471771
704	0.003468396887
705	0.003468120088
706	0.003467840785
707	0.003467805951
708	0.003467638244
709	0.003467601115
710	0.003467287187
711	0.003467287187
712	0.003384202797
713	0.003384195913
714	0.00338401736
715	0.003383921617
716	0.003383837973
717	0.003383795838
718	0.003383344031
719	0.003383288755
720	0.003382990054
721	0.003382994017
722	0.003383022385
723	0.003382895979
724	0.003382682175
725	0.003382689058
726	0.003382692187
727	0.003382050563
728	0.003382023655
729	0.003381949814
730	0.003381954403
731	0.003381899127
732	0.003347025977
733	0.00334697529
734	0.003346861191
735	0.003346799865
736	0.003346682638
737	0.00334651952
738	0.003346412096
739	0.003346412096
740	0.003346344722
741	0.003346145518
742	0.003346085653
743	0.00334590856
744	0.003345830338
745	0.003345688497
746	0.003345630509
747	0.003345585453
748	0.003345489502
749	0.003345426925
750	0.003345175157
751	0.003345035193
752	0.003344962603
753	0.00334489356
754	0.003344711461
755	0.003344726896
756	0.00334465535
757	0.00334457838
758	0.00334449557
759	0.003344330575
760	0.003344223151
761	0.003344203752
762	0.003344054819
763	0.003343968462
764	0.003343937382
765	0.003343742768
766	0.003343585699
767	0.003343559626
768	0.003343562546
769	0.003343559834
770	0.003343535846
771	0.00334341403
772	0.003343427379
773	0.003343433846
774	0.003343372937
775	0.003343243403
776	0.003343266765
777	0.003343142862
778	0.003342919671
779	0.003342895892
780	0.003342849376
781	0.003342666025
782	0.003342469116
783	0.003342402784
784	0.003342247593
785	0.003342143715
786	0.003342138292
787	0.003342098869
788	0.003342021064
789	0.003341959739
790	0.003341884646
791	0.003341802045
792	0.003341659995
793	0.003341659995
794	0.003341659995
795	0.003341645185
796	0.003341228213
797	0.003341234679
798	0.003341143734
799	0.003341137268
800	0.003341046114
801	0.003340799143
802	0.003340557178
803	0.00334052589
804	0.00334052589
805	0.003340291435
806	0.003340250968
807	0.003340242207
808	0.003340220931
809	0.003340188182
810	0.003340145421
811	0.003340047175
812	0.003339977506
813	0.003339946844
814	0.003339954979
815	0.003339823775
816	0.003339832119
817	0.003339832119
818	0.003339831702
819	0.003339768708
820	0.003339737419
821	0.00333971948
822	0.003339720732
823	0.003339657529
824	0.003339598915
825	0.003339594952
826	0.003339458325
827	0.003339458325
828	0.003339428706
829	0.003339256202
830	0.003339263085
831	0.003339250987
832	0.00333896793
833	0.003338916408
834	0.00333887031
835	0.003338808984
836	0.003338739106
837	0.00333871929
838	0.003338655879
839	0.003338636063
840	0.003338438319
841	0.003338414123
842	0.003338369485
843	0.003338102906
844	0.003338088931
845	0.003338058685
846	0.003338051176
847	0.003337691984
848	0.003337671333
849	0.003337631493
850	0.003337137134
851	0.003337100631
852	0.003337052238
853	0.003336973182
854	0.003336946274
855	0.003336890789
856	0.0033368255
857	0.003336680947
858	0.003336591045
859	0.003336624002
860	0.003336513241
861	0.003336513241
862	0.003336285877
863	0.003336165729
864	0.00333611984
865	0.003336034318
866	0.003335923348
867	0.003335621518
868	0.003335632781
869	0.003335583971
870	0.003335508879
871	0.003335465075
872	0.003335432326
873	0.003335383933
874	0.003335368289
875	0.003335316142
876	0.003335308215
877	0.003335229159
878	0.003335172632
879	0.003335079183
880	0.003334973636
881	0.003334976765
882	0.003334930667
883	0.003334747525
884	0.003334580861
885	0.003334527253
886	0.003334445903
887	0.003334479486
888	0.003334460713
889	0.003334458627
890	0.003334405228
891	0.003334419412
892	0.003334115496
893	0.00333404687
894	0.003333998686
895	0.003333940072
896	0.003333914416
897	0.003333926931
898	0.003333750255
899	0.003333639911
900	0.003333638868
901	0.00333337813
902	0.003333346007
903	0.003333347885
904	0.003333359566
905	0.00333321835
906	0.00333321689
907	0.003333195614
908	0.003333101957
909	0.003333113846
910	0.00333302749
911	0.003332850188
912	0.003332850188
913	0.003332852483
914	0.003332639512
915	0.003332640764
916	0.003332631377
917	0.00333240756
918	0.003332378357
919	0.003332385449
920	0.00333231286
921	0.003331854796
922	0.003331751544
923	0.003331583629
924	0.003331518966
925	0.003331523138
926	0.003331442622
927	0.003331200657
928	0.003331129319
929	0.003331103037
930	0.003331096779
931	0.003331049638
932	0.003331024816
933	0.003330937625
934	0.003330914889
935	0.003330834581
936	0.003330835624
937	0.003330821023
938	0.003330647685
939	0.003330678556
940	0.003330528162
941	0.003330298505
942	0.003330282026
943	0.003330264713
944	0.003330231756
945	0.003330219866
946	0.003330184823
947	0.003330146442
948	0.003330091166
949	0.003330112025
950	0.003329575531
951	0.003329433898
952	0.003329408242
953	0.003329381751
954	0.003329316254
955	0.00332914959
956	0.003329167737
957	0.003329161062
958	0.003329051553
959	0.003328928484
960	0.003328877171
961	0.003328866116
962	0.003328728446
963	0.003328698827
964	0.003328666495
965	0.003328488151
966	0.003328478555
967	0.003328385107
968	0.003328380935
969	0.003328242848
970	0.003328169842
971	0.003328078479
972	0.003328094332
973	0.003327837766
974	0.003327783741
975	0.003327598305
976	0.003327579114
977	0.00332756639
978	0.003327496096
979	0.003327455629
980	0.003327247456
981	0.00332725434
982	0.003327154842
983	0.003327126474
984	0.003326907663
985	0.003326884509
986	0.003326837576
987	0.003326797527
988	0.003326680925
989	0.003326564115
990	0.003326494028
991	0.003326452727
992	0.003326380138
993	0.003326358445
994	0.003326213057
995	0.003325970467
996	0.003325972553
997	0.003325985485
998	0.003325940847
999	0.003325914982
